IBM,Azure,Google,AWS
0.604459,0.868384778499603,0.0,0.614279389381408
0.6315879999999999,0.5,0.20000000298023224,0.5142688751220701
0,0.5,0.0,0.9698823094367981
0.9235329999999999,0.975216269493103,-0.10000000149011612,0.833991885185241
0.7057500000000001,0.8700011968612671,0.20000000298023224,0.49571275711059504
-0.5615439999999999,0.5,0.10000000149011612,0.6843857765197751
0.810435,0.8897794485092161,0.0,0.753769278526306
0.434633,0.5,0.0,0.631288647651672
0.408744,0.5,0.0,0.939216017723083
0,0.5,0.0,0.9571613669395441
0.733236,0.5,0.20000000298023224,0.6965389251708981
0.610949,0.5,0.10000000149011612,0.8315622806549071
0.7173729999999999,0.765602350234985,0.20000000298023224,0.39564016461372303
0.8602000000000001,0.930954933166503,0.4000000059604645,0.52125996351242
0,0.5,0.0,0.6990617513656611
0.855567,0.8032628297805781,0.10000000149011612,0.549984216690063
0.701905,0.9509507417678831,0.10000000149011612,0.864298939704895
0.433218,0.5,-0.10000000149011612,0.58864152431488
0.729606,0.9709482192993161,0.20000000298023224,0.9225106239318841
0.582058,0.5,0.0,0.47328737378120406
0.8457819999999999,0.5,0.30000001192092896,0.691891551017761
0.871045,0.5,0.30000001192092896,0.573053359985351
-0.5982839999999999,0.17515039443969702,-0.20000000298023224,0.47131782770156805
0.48023000000000005,0.19544219970703103,0.0,0.671241402626037
0.567448,0.7367305755615231,-0.30000001192092896,0.5653361678123471
0.796095,0.5,0.30000001192092896,0.610248923301696
0.468369,0.5,0.10000000149011612,0.615615904331207
0,0.5,0.0,0.975482583045959
0.6391629999999999,0.76116919517517,0.0,0.5982559323310851
0.782091,0.9327527880668641,0.30000001192092896,0.636843502521514
-0.276757,0.211186289787292,0.20000000298023224,0.45410704612731906
0.562754,0.5,0.0,0.7462472319602961
-0.622277,0.17980471253395,0.10000000149011612,0.8643908500671381
0.9204319999999999,0.96961486339569,0.6000000238418579,0.717392086982727
0.533735,0.141824007034301,0.4000000059604645,0.540746331214904
0.739332,0.8678795695304871,0.20000000298023224,0.7804401516914361
0,0.5,0.0,0.988194108009338
0.730876,0.8496013879776001,0.20000000298023224,0.641902983188629
0.614437,0.9223796129226681,0.0,0.41494670510292003
0.822268,0.8236362338066101,0.20000000298023224,0.844850182533264
0.5308400000000001,0.7532708644866941,0.30000001192092896,0.920587301254272
0.5905349999999999,0.5,0.10000000149011612,0.615541458129882
0.805252,0.9340909719467161,0.6000000238418579,0.812457025051116
0,0.5,0.0,0.9817283749580381
0.824317,0.5,0.10000000149011612,0.522759795188903
0.7304200000000001,0.5,0.20000000298023224,0.556937217712402
0.8315,0.9009095430374141,0.4000000059604645,0.5306710004806511
0.871733,0.939898967742919,0.30000001192092896,0.51477563381195
0.952525,0.9233321547508241,0.0,0.45417407155036904
0.7372449999999999,0.9841804504394531,0.20000000298023224,0.5166166424751281
0.915226,0.9878550767898561,0.4000000059604645,0.9944844841957091
0.978613,0.946534633636474,0.0,0.5190496444702141
0.669519,0.89817851781845,0.20000000298023224,0.8734685182571411
0.6934939999999999,0.8134584426879881,0.10000000149011612,0.9674056768417351
0.603335,0.5,0.5,0.42893981933593706
0.383915,0.922171115875244,0.10000000149011612,0.401329100131988
0.868988,0.972380638122558,0.10000000149011612,0.716396152973175
0.757697,0.5,-0.10000000149011612,0.868484616279602
-0.592591,0.25913220643997104,0.30000001192092896,0.5562332868576051
-0.330096,0.5,-0.10000000149011612,0.43829390406608504
0.438461,0.7623875141143791,0.20000000298023224,0.48264703154563904
0.551895,0.7723916172981261,0.5,0.533265590667724
0.711394,0.5,0.0,0.7468660473823541
0.872181,0.723679542541503,0.5,0.651565968990325
0.7412369999999999,0.9526377916336061,0.5,0.5300382375717161
0.705457,0.86097502708435,0.10000000149011612,0.84593665599823
0.682049,0.741212964057922,0.4000000059604645,0.5857801437377931
0.512178,0.5,0.10000000149011612,0.916109323501586
0.555222,0.860464692115783,0.5,0.6595963835716241
0.52639,0.683063149452209,0.0,0.7046098113059991
0.817214,0.7817479372024531,0.10000000149011612,0.643155217170715
0.640606,0.190064042806625,0.30000001192092896,0.9650545120239251
-0.308482,0.5,0.6000000238418579,0.629579842090606
0.715444,0.5,0.30000001192092896,0.702094972133636
0.32256199999999996,0.155676275491714,0.30000001192092896,0.502909421920776
0.607962,0.9401144981384271,0.4000000059604645,0.7977331280708311
-0.308348,0.5,-0.10000000149011612,0.96213549375534
0.8293619999999999,0.73359727859497,0.5,0.6087489724159241
0.476141,0.5,0.10000000149011612,0.9723787307739251
0.783215,0.5,0.30000001192092896,0.6267408132553101
0.851476,0.9130277037620541,0.699999988079071,0.9868191480636591
0.548707,0.5,0.0,0.758372545242309
0.737377,0.7953892350196831,-0.30000001192092896,0.9655315876007081
0.984968,0.959652185440063,0.30000001192092896,0.662269294261932
0.919237,0.9743764400482171,0.30000001192092896,0.7114648818969721
0.7647809999999999,0.5,-0.30000001192092896,0.8573369383811951
0.9358179999999999,0.5,0.699999988079071,0.6167639493942261
0.290777,0.5,-0.10000000149011612,0.796152770519256
0.415668,0.81775414943695,-0.10000000149011612,0.89331829547882
0,0.8793010711669921,0.0,0.560041308403015
0.753859,0.5,0.0,0.600505709648132
0.501699,0.7527611851692201,0.0,0.6319364309310911
0.777339,0.5,0.4000000059604645,0.9758632183074951
0.833031,0.8814588785171501,-0.10000000149011612,0.6273810863494871
0.735166,0.849985659122467,-0.10000000149011612,0.44468566775321905
0.87392,0.779540359973907,0.6000000238418579,0.7117393016815181
0.968843,0.931359708309173,0.699999988079071,0.8947892189025871
0.84655,0.9599994421005241,0.10000000149011612,0.6575076580047601
0.813673,0.9214923381805421,0.5,0.8166738748550411
0.348026,0.7436583638191221,-0.10000000149011612,0.9454628825187681
0.9858349999999999,0.9441832304000851,0.10000000149011612,0.8774557113647461
0.434347,0.5,-0.10000000149011612,0.6228757500648491
0.934716,0.9037505388259881,0.4000000059604645,0.601145684719085
0.9865039999999999,0.842814445495605,0.6000000238418579,0.9048115015029901
0.948413,0.5,0.10000000149011612,0.515856862068176
0.7524419999999999,0.5,0.0,0.9850834608078001
-0.361851,0.5,-0.10000000149011612,0.669622242450714
-0.5903809999999999,0.5,0.0,0.971973121166229
0.31585599999999997,0.5,-0.30000001192092896,0.9852131009101861
-0.30825199999999997,0.5,-0.20000000298023224,0.992028057575225
-0.252174,0.5,0.0,0.9560863375663751
-0.34837599999999996,0.824433803558349,0.0,0.47840610146522505
-0.35049399999999997,0.5,0.0,0.9975858926773071
0.5950989999999999,0.5,0.0,0.9850571751594541
0.499048,0.5,0.0,0.9760864377021791
-0.45652099999999995,0.5,0.20000000298023224,0.9656716585159301
0.735344,0.5,0.10000000149011612,0.990563154220581
0.9893639999999999,0.9193893671035761,0.699999988079071,0.65460193157196
0,0.7872320413589471,0.0,0.884162664413452
0.245388,0.5,0.0,0.9810041785240171
0.38232000000000005,0.882961809635162,0.0,0.417290210723876
0.614884,0.5,0.0,0.780738174915313
0.6203000000000001,0.8499237298965451,0.5,0.578148961067199
-0.286624,0.5,-0.20000000298023224,0.8860366940498351
-0.311781,0.304937988519668,-0.20000000298023224,0.6701780557632441
0.534103,0.5,0.20000000298023224,0.76965856552124
0.8041429999999999,0.5,0.30000001192092896,0.9076312780380241
0,0.5,0.0,0.9795923829078671
0.9269179999999999,0.5,0.0,0.9638629555702211
0.592059,0.914147138595581,0.0,0.548356592655181
0.759913,0.9427472352981561,-0.10000000149011612,0.720611155033111
0.939025,0.5,-0.20000000298023224,0.9275634884834291
0,0.5,0.0,0.9481141567230221
0.516267,0.799512088298797,0.5,0.6910905838012691
0.752012,0.8656313419342041,0.0,0.47694668173789906
0.848341,0.9148542881011961,-0.10000000149011612,0.6718347668647761
0.629119,0.8910415768623351,0.20000000298023224,0.673474550247192
0.450134,0.765185832977294,0.4000000059604645,0.616257429122924
0.46526000000000006,0.5,-0.20000000298023224,0.5520390272140501
0.8014509999999999,0.720094680786132,0.4000000059604645,0.49551030993461603
0,0.5,0.0,0.9658769965171811
0.9885729999999999,0.955019354820251,0.0,0.6567726135253901
0.9885729999999999,0.7926000952720641,-0.10000000149011612,0.6634534597396851
0.772388,0.950430631637573,0.30000001192092896,0.7680448889732361
0.9401039999999999,0.995685100555419,0.30000001192092896,0.8799945712089531
0.709295,0.8626962900161741,0.30000001192092896,0.9809014201164241
0.79176,0.950379967689514,0.10000000149011612,0.8903153538703911
0.48867000000000005,0.5,0.0,0.8204553723335261
0.975638,0.5,0.699999988079071,0.7212035059928891
0.866622,0.975324392318725,0.6000000238418579,0.96966153383255
0.8117019999999999,0.5,0.10000000149011612,0.7294681668281551
0.9215500000000001,0.5,0.30000001192092896,0.567124366760253
0.689923,0.5,0.20000000298023224,0.872868537902832
0.6581929999999999,0.5,0.0,0.9445391297340391
0.548396,0.5,0.10000000149011612,0.8556020259857171
0.966073,0.5,0.10000000149011612,0.679110288619995
0.45242699999999997,0.5,0.5,0.995779633522033
0.8931600000000001,0.5,0.20000000298023224,0.78425645828247
0.976082,0.9784134626388551,0.30000001192092896,0.813306391239166
0.870435,0.5,0.10000000149011612,0.9962806105613701
0.364722,0.5,0.4000000059604645,0.804284930229187
0.7729189999999999,0.9028388261795041,0.10000000149011612,0.656898200511932
0.869231,0.815689980983734,0.4000000059604645,0.671375632286071
0.9312600000000001,0.9271941184997551,0.6000000238418579,0.755087256431579
0.9510719999999999,0.5,0.0,0.9654207229614251
0.777114,0.9377217292785641,0.30000001192092896,0.842919945716857
0.780285,0.5,0.10000000149011612,0.721482515335083
0.898511,0.5,0.6000000238418579,0.9625191092491151
0.850626,0.7646706700325011,0.20000000298023224,0.782975375652313
0.938479,0.9899463653564451,0.5,0.997313201427459
0.83135,0.937676310539245,0.30000001192092896,0.5229414105415341
0,0.5,0.10000000149011612,0.994178295135498
0.729103,0.928671419620513,0.30000001192092896,0.770473718643188
0.9998779999999999,0.5,0.6000000238418579,0.9637177586555481
0.9149069999999999,0.828077137470245,0.699999988079071,0.7521611452102661
0.773415,0.5,0.30000001192092896,0.8055313229560851
0.842746,0.5,0.10000000149011612,0.71252155303955
0.878763,0.5,0.30000001192092896,0.8977387547492981
0.7147859999999999,0.5,0.20000000298023224,0.9777446389198301
0.615973,0.5,0.5,0.6655365228652951
0.7377659999999999,0.7430424094200131,0.0,0.40823540091514504
0.562303,0.5,0.10000000149011612,0.427190452814102
0.9682769999999999,0.9846503734588621,0.20000000298023224,0.8845191597938531
0.7821600000000001,0.796020030975341,0.20000000298023224,0.6251704096794121
0.38617199999999996,0.5,-0.10000000149011612,0.9955447316169731
0.8604269999999999,0.8158825635910031,0.10000000149011612,0.583013534545898
0.622003,0.5,0.20000000298023224,0.967636585235595
0.870783,0.5,0.0,0.9098958373069761
0.8725,0.5,-0.20000000298023224,0.6117678284645081
0.749054,0.5,0.30000001192092896,0.9346926808357231
0.57567,0.8321448564529411,0.30000001192092896,0.815142691135406
0.8479359999999999,0.8483732938766481,0.4000000059604645,0.87084013223648
0.8086700000000001,0.889320135116577,0.20000000298023224,0.96614134311676
0.42208,0.5,0.10000000149011612,0.640730321407318
0.8288700000000001,0.5,0.30000001192092896,0.7180933952331541
0.7985629999999999,0.5,0.10000000149011612,0.9616288542747491
0.977777,0.9030931591987611,0.30000001192092896,0.628872632980346
0.784613,0.728726387023925,0.30000001192092896,0.8242135643959041
0.981525,0.9789990782737731,0.20000000298023224,0.9624527096748351
0.5121049999999999,0.8878653049468991,0.0,0.8580187559127801
0.8319289999999999,0.9059427976608271,0.5,0.6556564569473261
0.819375,0.829339087009429,0.0,0.860492706298828
0.9225279999999999,0.959649562835693,0.30000001192092896,0.9701742529869081
0.91283,0.9700577259063721,0.20000000298023224,0.9211935997009271
0.883826,0.5,0.20000000298023224,0.946462631225585
0.8487500000000001,0.5,0.4000000059604645,0.9499826431274411
0.9774309999999999,0.5,0.8000000119209291,0.9839195609092711
0.730978,0.5,0.30000001192092896,0.980123460292816
0.471734,0.5,0.20000000298023224,0.9991131424903871
0.9004719999999999,0.7429934144020081,0.4000000059604645,0.9803836941719051
0.814472,0.731505751609802,0.5,0.83737963438034
0.880844,0.5,0.5,0.92167443037033
0.8318479999999999,0.8399908542633051,0.4000000059604645,0.8755642771720881
0.998699,0.5,0.699999988079071,0.9757821559906
0.5395949999999999,0.5,0.30000001192092896,0.9599721431732171
0.8926989999999999,0.5,0.6000000238418579,0.9380521178245541
0.643466,0.5,0.30000001192092896,0.8659616112709041
0.931627,0.5,0.699999988079071,0.9028819203376771
0.933699,0.7235063910484311,0.6000000238418579,0.7392164468765251
0.6805669999999999,0.7422803044319151,0.0,0.7741565704345701
-0.837356,0.5,-0.10000000149011612,0.951784074306488
0.9145989999999999,0.864013314247131,0.6000000238418579,0.58318692445755
0.7807219999999999,0.8308773040771481,0.10000000149011612,0.524991035461425
0.9185559999999999,0.5,0.30000001192092896,0.8627988696098321
0.555422,0.7888027429580681,0.30000001192092896,0.857354819774627
0.8166479999999999,0.9634742736816401,0.30000001192092896,0.906501471996307
0.82249,0.960193276405334,0.4000000059604645,0.9170378446578981
0.978823,0.281704932451248,-0.10000000149011612,0.583620309829711
0.5393979999999999,0.74436205625534,-0.10000000149011612,0.9913619160652161
0.9042589999999999,0.23537611961364702,0.10000000149011612,0.47030523419380105
0.444528,0.8082287907600401,0.4000000059604645,0.886898100376129
0.997154,0.5,0.0,0.9529061317443841
0.8428129999999999,0.5,0.5,0.9735338091850281
0.586994,0.5,0.0,0.9740239381790161
0.8007900000000001,0.5,0.10000000149011612,0.9909809231758111
-0.405897,0.5,0.0,0.9890830516815181
0.735224,0.5,0.0,0.560862183570861
0.7614609999999999,0.5,-0.10000000149011612,0.994677662849426
0.9855839999999999,0.5,0.20000000298023224,0.9843313097953791
-0.7764179999999999,0.19400399923324502,-0.699999988079071,0.9638392329216001
0.641003,0.5,0.30000001192092896,0.6346132159233091
0.481685,0.7379901409149171,0.0,0.9960229396820061
0.9492929999999999,0.5,0.10000000149011612,0.974969029426574
0.9095669999999999,0.5,0.30000001192092896,0.9854179620742791
-0.6032649999999999,0.5,0.10000000149011612,0.9915745854377741
0.678624,0.265037924051284,0.30000001192092896,0.9794653058052061
-0.57721,0.5,0.30000001192092896,0.95724993944168
0.824056,0.5,0.20000000298023224,0.9581418037414551
0.663943,0.7170973420143121,0.20000000298023224,0.962143421173095
-0.43442899999999995,0.5,-0.30000001192092896,0.757473945617675
0.666443,0.5,0.20000000298023224,0.984351515769958
0.83052,0.5,0.6000000238418579,0.9938005805015561
-0.671248,0.5,0.0,0.9589534401893611
0.8337789999999999,0.5,0.10000000149011612,0.9978023171424861
0.955849,0.5,0.0,0.9885446429252621
0.547867,0.5,0.0,0.990688323974609
0.604188,0.5,0.0,0.9553108215332031
0.994255,0.5,0.20000000298023224,0.9980364441871641
0.67673,0.5,0.30000001192092896,0.9298381209373471
0.816823,0.5,0.30000001192092896,0.976944506168365
0.9218879999999999,0.5,0.10000000149011612,0.9065217971801751
0.7716459999999999,0.7629477977752681,0.30000001192092896,0.9960450530052181
-0.8493,0.5,0.0,0.9822806715965271
-0.5373209999999999,0.5,-0.10000000149011612,0.9856715798377991
0.9541109999999999,0.968599021434783,0.10000000149011612,0.9685807824134821
-0.43333000000000005,0.18688637018203702,0.0,0.894530773162841
0.489668,0.7840418815612791,0.10000000149011612,0.6399216055870051
0.476846,0.5,-0.20000000298023224,0.661601424217224
0.772324,0.9278293251991271,0.10000000149011612,0.9683372974395751
0.411444,0.5,0.20000000298023224,0.668850421905517
0.389445,0.727816462516784,0.10000000149011612,0.5084537863731381
0.774559,0.903908014297485,0.10000000149011612,0.8566795587539671
0.7595989999999999,0.5,0.4000000059604645,0.7353220582008361
0.626371,0.75590294599533,0.0,0.9326156377792351
0.9526819999999999,0.957149624824523,0.5,0.9733747839927671
0.773158,0.5,0.0,0.531320810317993
0.386525,0.5,0.0,0.790079355239868
0.31546399999999997,0.5,0.30000001192092896,0.48034381866455006
0.683174,0.7720373868942261,0.10000000149011612,0.635949373245239
0.583534,0.5,0.0,0.856596529483795
0.5762700000000001,0.7905357480049131,0.20000000298023224,0.40817174315452504
0.8065789999999999,0.7809503078460691,0.0,0.9948734641075131
0.9704800000000001,0.5,0.20000000298023224,0.964776575565338
0.877906,0.5,0.4000000059604645,0.631444334983825
0.8497300000000001,0.5,0.10000000149011612,0.546973645687103
0.9780900000000001,0.9329140186309811,0.5,0.5104492306709291
0.725854,0.772185683250427,0.30000001192092896,0.735756516456604
0.9182619999999999,0.934000611305236,0.5,0.98136693239212
0.540949,0.5,0.30000001192092896,0.41458287835121105
0.987373,0.806786775588989,0.8999999761581421,0.913514971733093
0.824797,0.5,0.20000000298023224,0.900237441062927
0.799913,0.5,0.10000000149011612,0.553178012371063
0.860891,0.5,0.0,0.892391741275787
0.531281,0.875063061714172,0.0,0.513937830924987
0.9069149999999999,0.8667497634887691,0.30000001192092896,0.78869891166687
0.7855519999999999,0.5,0.0,0.585254788398742
0,0.5,0.0,0.997016429901123
0.775659,0.5,0.0,0.881402134895324
0.862879,0.5,0.8000000119209291,0.7382880449295041
0.538571,0.5,0.0,0.41433772444725003
0.48292,0.5,0.30000001192092896,0.6861745715141291
0.39725299999999997,0.5,0.0,0.672906696796417
0.678589,0.5,0.0,0.6416304707527161
-0.769122,0.242465376853942,0.5,0.6740474700927731
0.48225599999999996,0.5,0.0,0.5335510969161981
0.9950829999999999,0.954266905784606,0.699999988079071,0.6927996873855591
0.586333,0.9424439668655391,0.30000001192092896,0.7074258923530571
0.906585,0.958647608757019,0.4000000059604645,0.9608078002929681
0.711526,0.5,-0.20000000298023224,0.85663878917694
0.651921,0.8107535243034361,0.4000000059604645,0.512031078338623
0.781829,0.879512548446655,0.5,0.709835171699523
0.608534,0.5,0.20000000298023224,0.918347954750061
0.5915389999999999,0.5,0.30000001192092896,0.994638979434967
0.410773,0.5,0.20000000298023224,0.7438219785690301
0.989957,0.9595916271209711,0.6000000238418579,0.8841968178749081
0.526202,0.5,0.20000000298023224,0.9459367990493771
-0.6019709999999999,0.806686997413635,0.30000001192092896,0.901174783706665
0.5732809999999999,0.9477010965347291,0.20000000298023224,0.8972418308258051
0.7328739999999999,0.5,0.4000000059604645,0.9446865916252131
0,0.5,0.0,0.8768064379692071
-0.32985899999999996,0.262676060199737,0.20000000298023224,0.5856474637985231
-0.620485,0.07359802722930901,0.0,0.5745888948440551
0.59899,0.929797172546386,-0.10000000149011612,0.828293919563293
0.731935,0.7501833438873291,0.5,0.6319642066955561
0.561835,0.8852485418319701,0.20000000298023224,0.692590117454528
0.6757000000000001,0.9044644832611081,0.30000001192092896,0.9015648365020751
-0.325528,0.9420593380928041,0.0,0.9730928540229791
0.630881,0.750911831855773,0.699999988079071,0.5082431435585021
0.806062,0.876361727714538,0.4000000059604645,0.911317884922027
-0.358178,0.9480541944503781,0.0,0.8227046132087701
0.7648389999999999,0.890455245971679,-0.10000000149011612,0.9636698365211481
0.824355,0.9878178834915161,0.5,0.9708942770957941
